"NetID","date","site","sample_n","macrophyte","macrophyte_dw","epiphytic_algae","epiphytic_algae_sp","Amphibalanus_improvisus","Ampullaceana_balthica","Anellidae_sp.","Bivalvia_sp.","Cerastoderma_glaucum.Parvicardium_exiguum","Chironomid_larva_pupa","Cordylophora_caspia","Cyanophthalma_obscura","Dugesiidae_sp.","Dytiscidae_sp.","Electra_crustulenta","Gammarus_sp.","Hediste_diversicolor","Hydrobiidae.Tateidae_sp.","Idotea_baltica","Idotea_chelipes","Idotea_granulosa","Insect_larva_pupa_others","Jaera_albifrons","Leptocheirus_pilosus","Limapontia_sp.","Mytilus_trossulus.Mytilopsis_leucophaeata","Nematoda_sp.","Palaemon_sp.","Physa_fontinalis","Piscicola_sp.","Potamopyrgus_antipodarum","Sinelobus_vanhaareni","Stylaria_lacustris","Theodoxus_fluviatilis"
"Sept_2022_ABO","Sept_2022","Angbat","ABO_89","Potamogeton_perfoliatus","0.49","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_90","Potamogeton_perfoliatus","0.06","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_91","Myriophyllum_spicatum","1.73","no","no_info",8,0,0,0,7,13,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,85,0,1
"Sept_2022_ABO","Sept_2022","Angbat","ABO_92","Myriophyllum_spicatum","0.31","no","no_info",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_93","Myriophyllum_spicatum","0.22","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_94","Myriophyllum_spicatum","0.1","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_95","Myriophyllum_spicatum","0.06","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_96","Stuckenia_pectinata","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_97","Stuckenia_pectinata","0.17","no","no_info",0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,29,2,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_98","Stuckenia_pectinata","0.1","no","no_info",0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1
"Sept_2022_ABO","Sept_2022","Angbat","ABO_99","Stuckenia_pectinata","0.11","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_100","Stuckenia_pectinata","0.23","no","no_info",0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_101","Ceratophyllum_demersum","0.06","no","no_info",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_ABO","Sept_2022","Angbat","ABO_102","Ceratophyllum_demersum","0.24","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_103","Ceratophyllum_demersum","0.34","no","no_info",0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_104","Ceratophyllum_demersum","0.18","no","no_info",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"Sept_2022_ABO","Sept_2022","Angbat","ABO_105","Ceratophyllum_demersum","0.54","no","no_info",0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,8,0
"Sept_2022_ABI","Sept_2022","Angbat","ABI_65","Fucus_vesiculosus","32.71","no","no_info",100,0,0,0,21,14,0,0,2,0,1,6,0,2,0,0,0,0,2,88,1,37,0,0,0,0,1,37,0,23
"Sept_2022_ABI","Sept_2022","Angbat","ABI_66","Fucus_vesiculosus","4.77","no","no_info",75,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,4
"Sept_2022_ABI","Sept_2022","Angbat","ABI_67","Fucus_vesiculosus","25.2","no","no_info",35,0,0,0,6,16,0,0,3,0,1,1,0,3,0,1,0,0,11,50,4,45,0,0,0,0,0,125,0,24
"Sept_2022_ABI","Sept_2022","Angbat","ABI_68","Fucus_vesiculosus","9.18","no","no_info",35,0,0,0,12,7,0,0,0,0,1,1,0,11,0,0,0,0,6,10,1,10,0,0,0,0,0,20,0,38
"Sept_2022_ABI","Sept_2022","Angbat","ABI_69","Fucus_vesiculosus","4.45","no","no_info",10,0,0,0,3,3,0,0,0,0,1,0,0,3,0,0,0,0,1,3,0,7,0,0,0,0,1,16,0,9
"Sept_2022_ABI","Sept_2022","Angbat","ABI_70","Myriophyllum_spicatum","0.62","no","no_info",0,0,0,0,5,17,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5,0,0,0,0,0,12,0,0
"Sept_2022_ABI","Sept_2022","Angbat","ABI_71","Myriophyllum_spicatum","2.07","no","no_info",0,0,0,0,9,55,0,0,0,0,0,1,0,4,0,1,0,0,0,6,0,16,0,0,0,0,0,42,0,3
"Sept_2022_ABI","Sept_2022","Angbat","ABI_72","Myriophyllum_spicatum","0.2","no","no_info",0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0
"Sept_2022_ABI","Sept_2022","Angbat","ABI_73","Potamogeton_perfoliatus","0.34","no","no_info",0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,7,1,2
"Sept_2022_ABI","Sept_2022","Angbat","ABI_74","Potamogeton_perfoliatus","0.41","no","no_info",0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,4
"Sept_2022_ABI","Sept_2022","Angbat","ABI_75","Potamogeton_perfoliatus","0.27","no","no_info",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1
"Sept_2022_ABI","Sept_2022","Angbat","ABI_76","Potamogeton_perfoliatus","0.33","no","no_info",0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
"Sept_2022_ABI","Sept_2022","Angbat","ABI_77","Stuckenia_pectinata","0.64","no","no_info",0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,12,0,1
"Sept_2022_ABI","Sept_2022","Angbat","ABI_78","Stuckenia_pectinata","1.19","no","no_info",7,0,0,0,2,47,0,0,0,0,1,0,0,2,1,0,0,0,0,1,7,13,0,0,0,0,0,60,1,1
"Sept_2022_ABI","Sept_2022","Angbat","ABI_79","Stuckenia_pectinata","0.41","no","no_info",1,1,0,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
"Sept_2022_ABI","Sept_2022","Angbat","ABI_80","Stuckenia_pectinata","0.07","no","no_info",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Sept_2022_ABI","Sept_2022","Angbat","ABI_81","Stuckenia_pectinata","1.07","no","no_info",0,1,0,0,1,58,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,39,2,4
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_80","Stuckenia_pectinata","0.78","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_81","Stuckenia_pectinata","0.42","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_82","Stuckenia_pectinata","1.15","no","no_info",0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,47,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_83","Stuckenia_pectinata","0.24","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,2,0,0,0,0,0,0,0,5,0,1
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_84","Stuckenia_pectinata","0.41","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_85","Potamogeton_perfoliatus","0.1","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,2
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_86","Potamogeton_perfoliatus","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_87","Potamogeton_perfoliatus","0.28","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_88","Potamogeton_perfoliatus","0.11","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_91","Zostera_marina","0.26","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_92","Zostera_marina","0.9","no","no_info",0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_93","Zostera_marina","0.35","no","no_info",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_96","Ruppia_sp.","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_97","Ruppia_sp.","0.06","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_98","Ruppia_sp.","0.05","no","no_info",0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_99","Ruppia_sp.","0.1","no","no_info",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_100","Ruppia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_101","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_103","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_104","Zanichellia_sp.","0.1","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKO","Sept_2022","Henriksberg","HKO_105","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_73","Potamogeton_perfoliatus","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_74","Potamogeton_perfoliatus","0.1","no","no_info",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_75","Potamogeton_perfoliatus","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_76","Potamogeton_perfoliatus","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_77","Potamogeton_perfoliatus","0.11","no","no_info",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_78","Zostera_marina","0.19","no","no_info",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_79","Zostera_marina","0.15","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_81","Zostera_marina","0.23","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,11,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_82","Zostera_marina","0.36","no","no_info",0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,38,0,1,1,0,0,0,0,0,0,0,0,0,0,4
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_83","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_84","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_85","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_86","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_87","Zanichellia_sp.","0.05","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_88","Myriophyllum_spicatum","0.73","no","no_info",0,0,0,0,1,0,0,0,0,0,0,20,0,3,0,115,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_90","Myriophyllum_spicatum","0.19","no","no_info",0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_91","Myriophyllum_spicatum","0.21","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_92","Myriophyllum_spicatum","0.23","no","no_info",0,0,0,0,0,0,0,0,0,0,0,12,0,5,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_93","Stuckenia_pectinata","0.29","yes","Ceramium tenuicorne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_94","Stuckenia_pectinata","0.37","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_95","Stuckenia_pectinata","0.95","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_96","Stuckenia_pectinata","0.36","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Sept_2022_HKI","Sept_2022","Henriksberg","HKI_97","Stuckenia_pectinata","0.32","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0
